time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,mean_abs_lateral_m,p95_abs_lateral_m,mean_abs_heading_deg,p95_abs_heading_deg,settled_fraction,fall_fraction
1.96,move,0.08,0.19929158687591553,0.2845938503742218,0.5743185877799988,1.119943618774414,4.81743049621582,5.712595462799072,0.1389874517917633,0.024361656978726387,0.0348072424530983,0.4639209508895874,0.9252713918685913,0.0,0.0
1.98,move,0.08,0.24047920107841492,0.3233078122138977,0.7222859263420105,1.1951112747192383,4.623658657073975,5.1701884269714355,0.13958482444286346,0.020323457196354866,0.031080374494194984,0.5291301608085632,1.1939584016799927,0.0,0.0
2.0,move,0.08,0.26396477222442627,0.38836878538131714,0.9031429290771484,1.5129361152648926,4.468600749969482,5.01594877243042,0.14025050401687622,0.015600990504026413,0.025588950142264366,0.6046215891838074,1.1675224304199219,0.0,0.0
2.02,stop,0.0,0.2207818180322647,0.35172349214553833,0.7249680757522583,1.2276636362075806,4.334936141967773,5.298429012298584,0.14056998491287231,0.011016596108675003,0.019160492345690727,0.674270510673523,1.2977155447006226,0.0,0.0
2.04,stop,0.0,0.17309033870697021,0.28745725750923157,0.5903656482696533,1.0237408876419067,4.075620651245117,5.445217609405518,0.14021778106689453,0.0078012109734117985,0.0146541278809309,0.7397822737693787,1.407049536705017,0.0,0.0
2.06,stop,0.0,0.12962126731872559,0.1907656043767929,0.467769980430603,0.7857457995414734,3.943601369857788,5.5346198081970215,0.13962312042713165,0.006339450366795063,0.014172173105180264,0.8362807035446167,1.6633169651031494,0.0,0.0
2.08,stop,0.0,0.09588688611984253,0.1633002907037735,0.7019362449645996,1.1630494594573975,3.8017001152038574,5.371224880218506,0.13894550502300262,0.006438649259507656,0.015558386221528053,1.1216588020324707,2.2127907276153564,0.0,0.0
2.1,stop,0.0,0.08997008204460144,0.1922760009765625,0.7344070672988892,1.1417121887207031,3.494277000427246,5.147581577301025,0.13811573386192322,0.006836248561739922,0.016951702535152435,1.2877106666564941,2.400871753692627,0.0,0.0
2.12,stop,0.0,0.0733214020729065,0.17498521506786346,0.5918959379196167,0.8783183693885803,3.2426135540008545,5.373348236083984,0.13759177923202515,0.00723695196211338,0.017440050840377808,1.2424135208129883,2.2698888778686523,0.0,0.0
2.14,stop,0.0,0.06523971259593964,0.10739912837743759,0.6011054515838623,0.8840177059173584,3.0849931240081787,5.732568740844727,0.1374012529850006,0.007702409755438566,0.018678219988942146,1.176328182220459,2.336461067199707,0.0,0.0
