trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
25,forward,False,True,1.399999976158142,0.10230167210102081,0.0023646443150937557,0.02662837505340576,10.550215721130371,10.586358070373535,0.029368633404374123
26,forward,False,True,1.4800000190734863,0.10706916451454163,0.0044302381575107574,0.03928542137145996,10.622990608215332,10.66184139251709,0.03566818684339523
27,forward,False,True,1.7799999713897705,0.1099693551659584,0.0020158402621746063,0.01649286225438118,10.669665336608887,10.750962257385254,0.035814713686704636
28,forward,False,True,1.6200000047683716,0.10323682427406311,0.0038607267197221518,0.027283713221549988,10.584554672241211,10.628342628479004,0.03516169264912605
29,forward,False,True,1.159999966621399,0.10756383836269379,0.0030620936304330826,0.024354472756385803,10.812685012817383,10.839284896850586,0.04226313903927803
30,forward,False,True,1.2999999523162842,0.10531190782785416,0.00241519371047616,0.03051828034222126,10.803743362426758,10.883597373962402,0.034259770065546036
31,forward,False,True,1.2799999713897705,0.10577954351902008,0.0029425148386508226,0.024147935211658478,10.561383247375488,10.634358406066895,0.031401004642248154
32,forward,False,True,1.2400000095367432,0.10710253566503525,0.004373451229184866,0.03575757145881653,10.47369384765625,10.564698219299316,0.03526746854186058
33,forward,False,True,1.4399999380111694,0.10444066673517227,0.003327570389956236,0.036684371531009674,10.56501579284668,10.668466567993164,0.03965825214982033
34,forward,False,True,0.7799999713897705,0.1007169857621193,0.004740673117339611,0.03505609184503555,10.58384895324707,10.701456069946289,0.03549353778362274
35,forward,False,True,1.3799999952316284,0.10238117724657059,0.0051116133108735085,0.04427717626094818,10.621805191040039,10.741034507751465,0.03558270260691643
36,forward,False,True,1.2400000095367432,0.10449467599391937,0.002579417545348406,0.01290636882185936,10.683158874511719,10.79555892944336,0.03859807923436165
37,forward,False,True,0.6599999666213989,0.09894617646932602,0.0023247639182955027,0.024578632786870003,10.868158340454102,10.939310073852539,0.03429250046610832
38,forward,False,True,1.2200000286102295,0.10647491365671158,0.0030405831057578325,0.018694046884775162,10.828601837158203,10.871851921081543,0.03779468312859535
39,forward,False,True,1.1399999856948853,0.10619209706783295,0.0033742953091859818,0.03512115031480789,10.662949562072754,10.695494651794434,0.03454625979065895
40,forward,False,True,1.399999976158142,0.1031092032790184,0.0032960998360067606,0.021820319816470146,10.62050724029541,10.713624000549316,0.031449124217033386
41,forward,False,True,1.6200000047683716,0.10189826786518097,0.0017656097188591957,0.02112201787531376,10.668890953063965,10.750504493713379,0.03504433110356331
42,forward,False,True,1.5799999237060547,0.10160678625106812,0.003531091380864382,0.03736360743641853,10.561793327331543,10.659737586975098,0.03456110134720802
43,forward,False,True,1.100000023841858,0.10144190490245819,0.0034545103553682566,0.04360923171043396,10.823711395263672,10.893268585205078,0.03654645383358002
44,forward,False,True,1.6799999475479126,0.10296948254108429,0.004505437333136797,0.04427850991487503,10.62273120880127,10.659128189086914,0.037330616265535355
45,forward,False,True,1.399999976158142,0.11058357357978821,0.003999866545200348,0.040572140365839005,10.634654998779297,10.715167999267578,0.03277495503425598
46,forward,False,True,1.4399999380111694,0.10349306464195251,0.0038209424819797277,0.04368096590042114,10.665552139282227,10.683140754699707,0.031883176416158676
47,forward,False,True,1.0799999237060547,0.10240241140127182,0.003466546768322587,0.03413838520646095,10.603131294250488,10.73322582244873,0.03477757051587105
48,forward,False,True,1.6200000047683716,0.10181066393852234,0.0041432855650782585,0.031405847519636154,10.639150619506836,10.671621322631836,0.036970317363739014
