trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
88,backward,False,True,0.4599999785423279,0.1486368030309677,0.0028493457939475775,0.016079559922218323,9.835993766784668,10.501105308532715,0.025169752538204193
89,backward,False,True,0.47999998927116394,0.15110403299331665,0.003329105908051133,0.01555021945387125,9.656914710998535,10.542156219482422,0.027042502537369728
90,backward,False,True,0.47999998927116394,0.15256929397583008,0.003683544462546706,0.010298660025000572,10.383073806762695,10.564997673034668,0.02510283701121807
91,backward,False,True,0.4599999785423279,0.15733768045902252,0.0016258006216958165,0.006897919345647097,9.695115089416504,10.301142692565918,0.02422166056931019
92,backward,False,True,0.4599999785423279,0.1490442305803299,0.0021775050554424524,0.01688981056213379,9.654838562011719,10.710317611694336,0.027960415929555893
93,backward,False,True,0.47999998927116394,0.15203998982906342,0.0023233136162161827,0.013299163430929184,9.62594223022461,10.986466407775879,0.03002087026834488
94,backward,False,True,0.5,0.12097315490245819,0.0044901310466229916,0.015060503967106342,10.58215618133545,11.185494422912598,0.017550373449921608
95,backward,False,True,0.47999998927116394,0.15174412727355957,0.002791219623759389,0.01542707160115242,10.287822723388672,10.708074569702148,0.028590556234121323
96,backward,False,True,0.47999998927116394,0.15446911752223969,0.002726244041696191,0.014052319340407848,9.707132339477539,10.791657447814941,0.029364798218011856
97,backward,False,True,0.4599999785423279,0.1512581706047058,0.003717944957315922,0.011871278285980225,9.566573143005371,10.636153221130371,0.024804353713989258
98,backward,False,True,0.47999998927116394,0.15278670191764832,0.002323027001693845,0.02543788217008114,10.07028865814209,10.95119857788086,0.02475578524172306
99,backward,False,True,0.47999998927116394,0.15156596899032593,0.0034355532843619585,0.016223445534706116,10.202668190002441,10.80250358581543,0.027295952662825584
100,backward,False,True,0.47999998927116394,0.150992289185524,0.002325283596292138,0.008851280435919762,9.577438354492188,10.624009132385254,0.02623753808438778
101,backward,False,True,0.4599999785423279,0.14992675185203552,0.0023733051493763924,0.011532386764883995,9.928086280822754,10.572110176086426,0.025868862867355347
102,backward,False,True,0.47999998927116394,0.15153560042381287,0.0034738206304609776,0.01181673165410757,10.266709327697754,10.732290267944336,0.02712320350110531
103,backward,False,True,0.47999998927116394,0.15032032132148743,0.0023953444324433804,0.010433080606162548,9.794363975524902,10.844949722290039,0.027216782793402672
104,backward,False,True,0.47999998927116394,0.15171469748020172,0.0027147934306412935,0.013805900700390339,9.563572883605957,10.642997741699219,0.024477101862430573
105,backward,False,True,0.4599999785423279,0.15397559106349945,0.00261312467046082,0.008980932645499706,10.049662590026855,10.617894172668457,0.02916349656879902
106,backward,False,True,0.47999998927116394,0.15399672091007233,0.003812884446233511,0.017777008935809135,10.13969898223877,10.640057563781738,0.026692897081375122
107,backward,False,True,0.4599999785423279,0.14900963008403778,0.002735033631324768,0.011939090676605701,9.853489875793457,10.77822494506836,0.027812683954834938
