trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m,max_abs_lateral_m,max_abs_heading_deg
36,forward,False,True,0.35999998450279236,0.06831163913011551,0.0012648939155042171,0.007738843094557524,5.834487438201904,6.844240188598633,0.03192088007926941,0.05382547155022621,6.221305847167969
37,forward,False,True,0.35999998450279236,0.08691582828760147,0.0021529141813516617,0.017381174489855766,5.863475322723389,6.449899196624756,0.030632449313998222,0.053740378469228745,7.21821928024292
38,forward,False,True,0.3199999928474426,0.09821251779794693,0.0016337159322574735,0.0167539045214653,6.013792991638184,6.719247817993164,0.03145917132496834,0.05447119101881981,6.549375534057617
39,forward,False,True,0.47999998927116394,0.10048069059848785,0.002809762954711914,0.01585383154451847,5.706399917602539,8.635039329528809,0.039597347378730774,0.05217083916068077,6.994560241699219
40,forward,False,True,0.35999998450279236,0.09738054871559143,0.0022646314464509487,0.008796297013759613,5.776857376098633,7.892970085144043,0.03530794382095337,0.05439680814743042,7.919114589691162
41,forward,False,True,0.2800000011920929,0.0797644779086113,0.0013587132561951876,0.020468559116125107,5.901063442230225,6.5150556564331055,0.029200389981269836,0.05243995040655136,5.7606916427612305
42,forward,False,True,0.4599999785423279,0.040805719792842865,0.0020483892876654863,0.012182281352579594,5.746888637542725,6.761525630950928,0.0358867309987545,0.05379775911569595,6.179089069366455
43,forward,False,True,0.5799999833106995,0.09808823466300964,0.003323103068396449,0.011342531070113182,5.719231128692627,8.385952949523926,0.04275526478886604,0.05297175794839859,6.2075676918029785
44,forward,False,True,0.29999998211860657,0.06385845690965652,0.0017411044100299478,0.010222315788269043,5.775839328765869,6.392030239105225,0.00872006919234991,0.05086201801896095,7.297335624694824
45,forward,False,True,0.35999998450279236,0.08264609426259995,0.001512055634520948,0.010863807052373886,5.912346839904785,7.009946346282959,0.03202582523226738,0.05152057111263275,8.176029205322266
46,forward,False,True,0.3199999928474426,0.07092069834470749,0.0016550502041354775,0.009653774090111256,5.899702072143555,6.8426923751831055,0.03055049292743206,0.0537312850356102,7.541227340698242
47,forward,False,True,0.29999998211860657,0.041502442210912704,0.0026621101424098015,0.019382916390895844,6.042118549346924,6.994314193725586,0.00781212467700243,0.05334371328353882,5.532822608947754
