time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,settled_fraction,fall_fraction
4.28,stop,0.0,0.00346909137442708,0.004645743407309055,0.032540734857320786,0.04197399690747261,10.784116744995117,11.022032737731934,0.14870649576187134,0.9921875,0.0
4.3,stop,0.0,0.0036290744319558144,0.004784512799233198,0.03389156609773636,0.04015982896089554,10.785974502563477,11.022470474243164,0.1487065851688385,1.0,0.0
4.32,stop,0.0,0.00350222853012383,0.0050127385184168816,0.031119804829359055,0.04126008599996567,10.787940979003906,11.023214340209961,0.14870750904083252,1.0,0.0
4.34,stop,0.0,0.0035665861796587706,0.004789059981703758,0.033975690603256226,0.040918875485658646,10.789029121398926,11.022916793823242,0.14870795607566833,1.0,0.0
4.36,stop,0.0,0.0035301423631608486,0.004724223632365465,0.031180240213871002,0.04103419929742813,10.79068374633789,11.022610664367676,0.14870896935462952,1.0,0.0
4.38,stop,0.0,0.003505084663629532,0.004647598136216402,0.03307805955410004,0.043110646307468414,10.791558265686035,11.024128913879395,0.1487097144126892,1.0,0.0
4.4,stop,0.0,0.0034270889591425657,0.004480637609958649,0.031330130994319916,0.0405379980802536,10.792922019958496,11.024125099182129,0.1487109363079071,1.0,0.0
4.42,stop,0.0,0.0034616903867572546,0.004773834254592657,0.0335085466504097,0.0416574701666832,10.793685913085938,11.023898124694824,0.14871129393577576,1.0,0.0
4.44,stop,0.0,0.0034046159125864506,0.004425121005624533,0.03178931400179863,0.04109758883714676,10.794088363647461,11.023420333862305,0.14871148765087128,1.0,0.0
4.46,stop,0.0,0.00340765411965549,0.004327181726694107,0.0332915298640728,0.0423676036298275,10.795063018798828,11.02324104309082,0.14871196448802948,1.0,0.0
4.48,stop,0.0,0.003426516195759177,0.004557785112410784,0.03229357302188873,0.0413607656955719,10.795762062072754,11.022696495056152,0.1487121284008026,1.0,0.0
4.5,stop,0.0,0.003470784053206444,0.004760487005114555,0.032865673303604126,0.04210653901100159,10.796285629272461,11.022570610046387,0.1487123668193817,1.0,0.0
4.52,stop,0.0,0.0033317808993160725,0.004435794427990913,0.031574659049510956,0.04060429707169533,10.796956062316895,11.02237606048584,0.14871296286582947,1.0,0.0
4.54,stop,0.0,0.0033879149705171585,0.004395532421767712,0.032498978078365326,0.04133354499936104,10.7975435256958,11.02400016784668,0.14871351420879364,1.0,0.0
4.56,stop,0.0,0.003411604557186365,0.004520485643297434,0.03277089446783066,0.04236333444714546,10.797944068908691,11.022737503051758,0.1487138867378235,1.0,0.0
4.58,stop,0.0,0.0033890907652676105,0.004614036064594984,0.031729310750961304,0.04335512965917587,10.798433303833008,11.02305793762207,0.14871421456336975,1.0,0.0
4.6,stop,0.0,0.0034032370895147324,0.004521708004176617,0.03209921345114708,0.0408889576792717,10.798739433288574,11.022439956665039,0.14871451258659363,1.0,0.0
4.62,stop,0.0,0.0034874114207923412,0.004494391847401857,0.032310135662555695,0.04115714132785797,10.79903793334961,11.02286434173584,0.14871475100517273,1.0,0.0
4.64,stop,0.0,0.003499398473650217,0.004677257034927607,0.03260733187198639,0.04215147718787193,10.799409866333008,11.022199630737305,0.1487148106098175,1.0,0.0
4.66,stop,0.0,0.003410103265196085,0.004557817708700895,0.03176262602210045,0.041224390268325806,10.799653053283691,11.02255916595459,0.1487145721912384,1.0,0.0
4.68,stop,0.0,0.0033657769672572613,0.004383200779557228,0.03270138055086136,0.04262114316225052,10.80000114440918,11.022895812988281,0.14871454238891602,1.0,0.0
4.7,stop,0.0,0.003452726174145937,0.004467923194169998,0.03251846879720688,0.039764534682035446,10.80027961730957,11.024051666259766,0.14871442317962646,1.0,0.0
4.72,stop,0.0,0.003427238669246435,0.004701616708189249,0.03263372182846069,0.04211099073290825,10.800477981567383,11.025296211242676,0.14871414005756378,1.0,0.0
4.74,stop,0.0,0.0034281208645552397,0.0043821632862091064,0.032783228904008865,0.042090222239494324,10.800681114196777,11.025444030761719,0.14871393144130707,1.0,0.0
4.76,stop,0.0,0.0033982787281274796,0.004474237095564604,0.03276770934462547,0.04260960593819618,10.800882339477539,11.025472640991211,0.1487135887145996,1.0,0.0
4.78,stop,0.0,0.003354783169925213,0.0044287568889558315,0.032347045838832855,0.04042966291308403,10.801051139831543,11.025550842285156,0.14871320128440857,1.0,0.0
4.8,stop,0.0,0.0033760082442313433,0.004374831914901733,0.03303619101643562,0.04456345736980438,10.801138877868652,11.026459693908691,0.14871279895305634,1.0,0.0
4.82,stop,0.0,0.0034187487326562405,0.004522445611655712,0.03290986269712448,0.0404343381524086,10.801294326782227,11.026752471923828,0.14871278405189514,1.0,0.0
4.84,stop,0.0,0.0034019900485873222,0.004450506996363401,0.03252621740102768,0.042155757546424866,10.801363945007324,11.026762008666992,0.1487123817205429,1.0,0.0
4.86,stop,0.0,0.0034080231562256813,0.0043713911436498165,0.032992374151945114,0.04299730062484741,10.801536560058594,11.027682304382324,0.14871196448802948,1.0,0.0
4.88,stop,0.0,0.0034158271737396717,0.004413548391312361,0.03236095607280731,0.03935594484210014,10.801578521728516,11.027093887329102,0.14871153235435486,1.0,0.0
4.9,stop,0.0,0.003425785806030035,0.004488200880587101,0.03344044089317322,0.04135832563042641,10.801881790161133,11.028152465820312,0.14871123433113098,1.0,0.0
4.92,stop,0.0,0.003453991375863552,0.004524791147559881,0.03281828388571739,0.043739669024944305,10.802026748657227,11.028450965881348,0.1487107276916504,1.0,0.0
4.94,stop,0.0,0.0033993080724030733,0.004335316829383373,0.03243771195411682,0.041097018867731094,10.802178382873535,11.028902053833008,0.1487102210521698,1.0,0.0
4.96,stop,0.0,0.0033266369719058275,0.004265274852514267,0.03201664239168167,0.040704138576984406,10.802360534667969,11.030190467834473,0.14870989322662354,1.0,0.0
4.98,stop,0.0,0.0034895753487944603,0.004453897010535002,0.0328483060002327,0.04238488897681236,10.80258560180664,11.028943061828613,0.1487097144126892,1.0,0.0
