time_s,phase,target_height_m,mean_height_m,command_vx_mps,mean_vx_mps,mean_linear_speed_mps,mean_abs_lateral_m,mean_abs_heading_deg,double_contact_fraction,mean_action_rms,mean_action_rate,fall_fraction
1.66,stand_1,0.143,0.14170360565185547,0.0,0.0020640515722334385,0.006449468899518251,0.005278344731777906,1.1614763736724854,1.0,1.4284718036651611,0.002588864415884018,0.0
1.68,stand_1,0.143,0.1416827291250229,0.0,0.00204865587875247,0.00631287507712841,0.005313042551279068,1.1463950872421265,1.0,1.429022192955017,0.002474746899679303,0.0
1.7,stand_1,0.143,0.14166346192359924,0.0,0.0020481874234974384,0.0063485270366072655,0.005344954319298267,1.1315686702728271,1.0,1.429581642150879,0.0023274612613022327,0.0
1.72,stand_1,0.143,0.14164581894874573,0.0,0.0020884783007204533,0.006174144335091114,0.00537492148578167,1.1179847717285156,1.0,1.4300460815429688,0.0023021369706839323,0.0
1.74,stand_1,0.143,0.14162951707839966,0.0,0.0021474803797900677,0.006111337803304195,0.005401779897511005,1.1043195724487305,1.0,1.4304858446121216,0.002279466949403286,0.0
1.76,stand_1,0.143,0.14161434769630432,0.0,0.0022456469014286995,0.006083349697291851,0.0054263584315776825,1.0916680097579956,1.0,1.430934190750122,0.002238442189991474,0.0
1.78,stand_1,0.143,0.14160068333148956,0.0,0.0022764746099710464,0.006041623651981354,0.005449553020298481,1.079878568649292,1.0,1.4313050508499146,0.002188214100897312,0.0
1.8,stand_1,0.143,0.141588032245636,0.0,0.0022507882677018642,0.00596423028036952,0.00546994898468256,1.0683467388153076,1.0,1.4317278861999512,0.002268938347697258,0.0
1.82,stand_1,0.143,0.14157667756080627,0.0,0.0022975169122219086,0.005870639346539974,0.0054879323579370975,1.0571980476379395,1.0,1.432051181793213,0.0023790854029357433,0.0
1.84,stand_1,0.143,0.14156651496887207,0.0,0.002382006961852312,0.005867411382496357,0.0055029382929205894,1.0474216938018799,1.0,1.4323933124542236,0.0023730110842734575,0.0
1.86,stand_1,0.143,0.14155754446983337,0.0,0.0023881036322563887,0.005882328376173973,0.005516706965863705,1.0384771823883057,1.0,1.4326863288879395,0.0022949979174882174,0.0
1.88,stand_1,0.143,0.14155015349388123,0.0,0.0022992719896137714,0.005698401480913162,0.005529630929231644,1.0296719074249268,1.0,1.432956576347351,0.002312231808900833,0.0
1.9,stand_1,0.143,0.14154377579689026,0.0,0.0024490479845553637,0.005702506750822067,0.005540684796869755,1.0208373069763184,1.0,1.4332102537155151,0.0021675655152648687,0.0
1.92,stand_1,0.143,0.14153844118118286,0.0,0.0024304932449012995,0.0057795001193881035,0.005550353322178125,1.0123677253723145,1.0,1.4334657192230225,0.002312702825292945,0.0
1.94,stand_1,0.143,0.141533762216568,0.0,0.002565128728747368,0.005761217325925827,0.005559050012379885,1.00489342212677,1.0,1.4337449073791504,0.0023278756998479366,0.0
1.96,stand_1,0.143,0.14152996242046356,0.0,0.0024629919789731503,0.005542319267988205,0.005565853789448738,0.9972820281982422,1.0,1.4339299201965332,0.002215782180428505,0.0
1.98,stand_1,0.143,0.1415264904499054,0.0,0.0024246436078101397,0.005546783097088337,0.005573130212724209,0.9905905723571777,1.0,1.4341390132904053,0.0020714551210403442,0.0
2.0,stand_1,0.143,0.1415233314037323,0.0,0.002447185106575489,0.005503347143530846,0.005579876713454723,0.9845356941223145,1.0,1.4343130588531494,0.0020464807748794556,0.0
2.02,squat_1,0.132,0.14145058393478394,0.0,0.004398290067911148,0.010317977517843246,0.00558868795633316,0.9852665066719055,1.0,1.4043864011764526,0.14077189564704895,0.0
2.04,squat_1,0.132,0.1412607580423355,0.0,0.004860213957726955,0.016400033608078957,0.005663546267896891,0.9904456734657288,1.0,1.4023597240447998,0.015285957604646683,0.0
2.06,squat_1,0.132,0.14101216197013855,0.0,0.004077569115906954,0.01822451502084732,0.005790120456367731,1.0016987323760986,1.0,1.4009099006652832,0.011326641775667667,0.0
2.08,squat_1,0.132,0.1407262235879898,0.0,0.0052159433253109455,0.01965901255607605,0.00596865639090538,1.0288267135620117,1.0,1.4019004106521606,0.016510747373104095,0.0
2.1,squat_1,0.132,0.14044153690338135,0.0,0.005242280196398497,0.01888074167072773,0.006165319122374058,1.0618460178375244,1.0,1.400721549987793,0.008507877588272095,0.0
2.12,squat_1,0.132,0.14017370343208313,0.0,0.005191657692193985,0.018592771142721176,0.006377255078405142,1.0880589485168457,1.0,1.4010775089263916,0.010638837702572346,0.0
2.14,squat_1,0.132,0.13991646468639374,0.0,0.005667780991643667,0.018562983721494675,0.006608855910599232,1.1097780466079712,1.0,1.402230978012085,0.011532559990882874,0.0
2.16,squat_1,0.132,0.13967028260231018,0.0,0.006731666158884764,0.0180022194981575,0.006852559745311737,1.1278457641601562,1.0,1.4034714698791504,0.01035374030470848,0.0
2.18,squat_1,0.132,0.13943152129650116,0.0,0.007444942370057106,0.018333233892917633,0.007107896264642477,1.1435641050338745,1.0,1.4065682888031006,0.012930002994835377,0.0
2.2,squat_1,0.132,0.13918986916542053,0.0,0.008145395666360855,0.019102975726127625,0.007382127456367016,1.1561018228530884,1.0,1.410512089729309,0.013099770992994308,0.0
