time_s,mean_ball_progress_m,mean_ball_speed_mps,mean_robot_ball_distance_m,mean_closest_robot_ball_distance_m,success_fraction,fall_fraction
3.22,0.2325851172208786,0.06196128576993942,0.3568308651447296,0.03215886279940605,0.640625,0.015625
3.24,0.23382239043712616,0.061784833669662476,0.3594566285610199,0.03215886279940605,0.640625,0.015625
3.26,0.23505589365959167,0.06160842627286911,0.3624134063720703,0.03215886279940605,0.640625,0.015625
3.28,0.23628592491149902,0.06143314391374588,0.36574915051460266,0.03215886279940605,0.640625,0.015625
3.3,0.23751229047775269,0.061257582157850266,0.3696137070655823,0.03215886279940605,0.640625,0.015625
3.32,0.23873555660247803,0.06108330935239792,0.3736961781978607,0.03215886279940605,0.640625,0.015625
3.34,0.23995469510555267,0.060909055173397064,0.37767377495765686,0.03215886279940605,0.640625,0.015625
3.36,0.24117092788219452,0.0607355572283268,0.38152122497558594,0.03215886279940605,0.640625,0.015625
3.38,0.24238348007202148,0.06056245043873787,0.3848346769809723,0.03215886279940605,0.640625,0.015625
3.4,0.24359270930290222,0.06038956344127655,0.3875194489955902,0.03215886279940605,0.640625,0.015625
3.42,0.2447981834411621,0.0602177195250988,0.389529287815094,0.03215886279940605,0.640625,0.015625
3.44,0.24600069224834442,0.060046084225177765,0.389777272939682,0.03215886279940605,0.640625,0.015625
3.46,0.2471994161605835,0.05987495183944702,0.389420747756958,0.03215886279940605,0.640625,0.015625
3.48,0.24839501082897186,0.05970380827784538,0.38872867822647095,0.03215886279940605,0.640625,0.015625
3.5,0.24958686530590057,0.0595337375998497,0.38789787888526917,0.03215886279940605,0.640625,0.015625
3.52,0.2507752478122711,0.05936332792043686,0.3870733976364136,0.03215886279940605,0.640625,0.015625
3.54,0.251960426568985,0.05919378995895386,0.38659799098968506,0.03215886279940605,0.640625,0.015625
3.56,0.25314217805862427,0.05902458354830742,0.386765718460083,0.03215886279940605,0.640625,0.015625
3.58,0.25432032346725464,0.0588555783033371,0.3877142369747162,0.03215886279940605,0.640625,0.015625
3.6,0.2554953098297119,0.05868762731552124,0.38939008116722107,0.03215886279940605,0.640625,0.015625
3.62,0.2566673457622528,0.05852045863866806,0.39174509048461914,0.03215886279940605,0.640625,0.015625
3.64,0.25783517956733704,0.05835312232375145,0.3941875398159027,0.03215886279940605,0.640625,0.015625
3.66,0.259000301361084,0.058186620473861694,0.3971094787120819,0.03215886279940605,0.640625,0.015625
3.68,0.2601619362831116,0.05802086368203163,0.40034088492393494,0.03215886279940605,0.640625,0.015625
3.7,0.26132020354270935,0.057854827493429184,0.40344318747520447,0.03215886279940605,0.640625,0.015625
3.72,0.262474924325943,0.05768979340791702,0.4063361883163452,0.03215886279940605,0.640625,0.015625
3.74,0.2636270225048065,0.05752473697066307,0.4088916778564453,0.03215886279940605,0.640625,0.015625
3.76,0.26477521657943726,0.05736027657985687,0.41095972061157227,0.03215886279940605,0.640625,0.015625
3.78,0.2659203112125397,0.057195793837308884,0.4128913879394531,0.03215886279940605,0.640625,0.015625
3.8,0.26706215739250183,0.057032760232686996,0.41493964195251465,0.03215886279940605,0.640625,0.015625
3.82,0.2682007849216461,0.05686957761645317,0.41773077845573425,0.03215886279940605,0.640625,0.015625
3.84,0.2693360447883606,0.05670730769634247,0.42134198546409607,0.03215886279940605,0.640625,0.015625
3.86,0.2704680860042572,0.056545358151197433,0.4253178536891937,0.03215886279940605,0.640625,0.015625
3.88,0.2715970277786255,0.056383900344371796,0.4296053349971771,0.03215886279940605,0.640625,0.015625
3.9,0.2727225720882416,0.05622329190373421,0.43379342555999756,0.03215886279940605,0.640625,0.015625
3.92,0.2738451659679413,0.056062862277030945,0.437213659286499,0.03215886279940605,0.640625,0.015625
3.94,0.2749643325805664,0.055902522057294846,0.4395601153373718,0.03215886279940605,0.640625,0.015625
3.96,0.2760802209377289,0.05574273318052292,0.4407867193222046,0.03215886279940605,0.640625,0.015625
3.98,0.2771932780742645,0.055584102869033813,0.44122472405433655,0.03215886279940605,0.640625,0.015625
4.0,0.27830299735069275,0.055425211787223816,0.4413469731807709,0.03215886279940605,0.640625,0.015625
4.02,0.27940937876701355,0.05526678264141083,0.44081398844718933,0.03215886279940605,0.640625,0.015625
4.04,0.28051263093948364,0.05510910227894783,0.43989017605781555,0.03215886279940605,0.640625,0.015625
4.06,0.281613290309906,0.05495186522603035,0.4391586184501648,0.03215886279940605,0.640625,0.015625
4.08,0.28271013498306274,0.05479521304368973,0.4386109709739685,0.03215886279940605,0.640625,0.015625
4.1,0.2838040888309479,0.05463896319270134,0.43859344720840454,0.03215886279940605,0.640625,0.015625
4.12,0.28489479422569275,0.05448333919048309,0.43920883536338806,0.03215886279940605,0.640625,0.015625
4.14,0.28598281741142273,0.05432748794555664,0.4405776560306549,0.03215886279940605,0.640625,0.015625
4.16,0.2870672345161438,0.05417270585894585,0.4426519274711609,0.03215886279940605,0.640625,0.015625
4.18,0.2881488502025604,0.0540182888507843,0.44485005736351013,0.03215886279940605,0.640625,0.015625
4.2,0.2892272472381592,0.05386433005332947,0.4475177228450775,0.03215886279940605,0.640625,0.015625
4.22,0.29030266404151917,0.05371052771806717,0.4505797028541565,0.03215886279940605,0.640625,0.015625
4.24,0.29137492179870605,0.05355731025338173,0.4537027180194855,0.03215886279940605,0.640625,0.015625
4.26,0.29244402050971985,0.053404711186885834,0.45647090673446655,0.03215886279940605,0.640625,0.015625
4.28,0.29351019859313965,0.053252212703228,0.45863160490989685,0.03215886279940605,0.640625,0.015625
4.3,0.2945733964443207,0.05310031771659851,0.4601772725582123,0.03215886279940605,0.640625,0.015625
4.32,0.2956334948539734,0.05294889956712723,0.4616393446922302,0.03215886279940605,0.640625,0.015625
4.34,0.2966904938220978,0.05279803276062012,0.46331849694252014,0.03215886279940605,0.640625,0.015625
4.36,0.2977447211742401,0.052647631615400314,0.4658445119857788,0.03215886279940605,0.640625,0.015625
4.38,0.29879575967788696,0.05249738693237305,0.46925848722457886,0.03215886279940605,0.640625,0.015625
4.4,0.29984402656555176,0.05234747380018234,0.47279343008995056,0.03215886279940605,0.640625,0.015625
4.42,0.3008887767791748,0.05219779908657074,0.4763893485069275,0.03215886279940605,0.640625,0.015625
4.44,0.3019309937953949,0.05204927176237106,0.479867160320282,0.03215886279940605,0.640625,0.015625
4.46,0.3029700815677643,0.05190051347017288,0.48282575607299805,0.03215886279940605,0.640625,0.015625
4.48,0.3040062487125397,0.05175226181745529,0.4850153625011444,0.03215886279940605,0.640625,0.015625
